[     317ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://127.0.0.1:4173/node_modules/.vite/deps/chunk-HCIN4FJ4.js?v=6ce9e59e:21606
[     766ms] [ERROR] Failed to load resource: the server responded with a status of 404 (Not Found) @ http://127.0.0.1:4173/favicon.ico:0
[  313381ms] [LOG] [vite] server connection lost. Polling for restart... @ http://127.0.0.1:4173/@vite/client:912
[ 1464769ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1472508ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1476838ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1481738ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1488168ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1494487ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1501449ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1508579ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1513369ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1516418ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1519472ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1522527ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1525579ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1528633ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1531702ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1534772ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1537856ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1540924ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1544012ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1547122ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1550244ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1553493ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1557159ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1560981ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1564620ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1571377ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1575759ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1582201ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1587571ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1593745ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1598364ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1604677ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1610251ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1618241ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1625044ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1631603ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1637549ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1643017ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1650472ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
[ 1658036ms] [ERROR] WebSocket connection to 'ws://127.0.0.1:4192/' failed: Error in connection establishment: net::ERR_CONNECTION_REFUSED @ http://127.0.0.1:4192/@vite/client:984
